batch_id,plant,country,product,production_date,units_produced,units_rejected,production_time_hrs,delay_days,production_cost,quality_issue,reject_rate,cost_per_unit,quality_flag,critical_quality,critical_delay_prod,batch_risk_score
BCH000688,Plant_B,USA,Amoxicillin 500mg,2023-12-03,152461,7685,17.2,1,201142.73,,0.050406333422973744,1.3193061176300824,0,1,0,2
BCH000689,Plant_E,Brazil,Insulin Lispro,2023-09-02,204495,17935,8.8,2,269541.46,Process deviation,0.08770385583999608,1.3180833761216657,1,1,0,3
BCH000690,Plant_D,India,Paracetamol 500mg,2023-08-06,29268,84,20.8,5,39166.86,,0.002870028700287003,1.3382144321443215,0,0,1,2
BCH000691,Plant_A,Mexico,Metformin 850mg,2023-07-30,101258,10214,23.3,0,144597.86,Equipment failure,0.10087104228801674,1.428014181595528,1,1,0,3
BCH000692,Plant_A,Mexico,Omeprazole 20mg,2023-09-12,30691,4734,27.3,1,37755.43,Process deviation,0.1542471734384673,1.2301792056303151,1,1,0,3
BCH000693,Plant_A,Mexico,Losartan 50mg,2023-09-10,77724,11494,14.4,7,98285.22,Temperature deviation,0.14788225001286603,1.2645414543770264,1,1,1,5
BCH000694,Plant_F,France,Atorvastatin 20mg,2023-12-11,141544,52804,25.2,0,910244.81,Equipment failure,0.3730571412422992,6.430825820946137,1,1,0,3
BCH000695,Plant_E,Brazil,Amoxicillin 500mg,2023-07-04,189315,27531,29.7,6,227838.64,Temperature deviation,0.1454242928452579,1.2034896336793177,1,1,1,5
BCH000696,Plant_F,France,Insulin Lispro,2023-12-28,47903,3560,23.9,0,289264.87,Equipment failure,0.07431684863160971,6.038554370289961,1,1,0,3
BCH000697,Plant_E,Brazil,Amoxicillin 500mg,2023-10-04,135853,8364,25.2,0,148046.95,,0.06156654619331189,1.0897584153459992,0,1,0,2
BCH000698,Plant_D,India,Losartan 50mg,2023-12-03,134753,3701,16.6,1,168672.22,,0.02746506571282272,1.2517140249196679,0,0,0,0
BCH000699,Plant_D,India,Metformin 850mg,2023-11-16,38383,3826,19.2,5,54747.25,Temperature deviation,0.09967954563218091,1.4263410885027226,1,1,1,5
BCH000700,Plant_E,Brazil,Ibuprofen 400mg,2023-07-26,199517,23751,30.0,0,244565.68,Contamination,0.11904248760757229,1.2257886796613822,1,1,0,3
BCH000701,Plant_A,Mexico,Ibuprofen 400mg,2023-11-14,219377,7991,13.7,0,277241.12,,0.03642587873842745,1.263765663674861,0,0,0,0
BCH000702,Plant_C,Germany,Aspirin 100mg,2023-12-03,243588,51413,20.6,6,1584055.85,Contamination,0.21106540552079742,6.503012668932788,1,1,1,5
BCH000703,Plant_E,Brazil,Amoxicillin 500mg,2023-12-26,149633,8231,24.1,0,198929.17,,0.05500791937607346,1.329447180768948,0,1,0,2
BCH000704,Plant_C,Germany,Metformin 850mg,2023-10-22,167435,27617,29.5,0,1034725.81,Contamination,0.16494161913578403,6.179865679218802,1,1,0,3
BCH000705,Plant_C,Germany,Paracetamol 500mg,2023-08-17,92917,1373,19.3,1,669484.8,,0.014776628604022944,7.205191730253883,0,0,0,0
BCH000706,Plant_E,Brazil,Ibuprofen 400mg,2023-11-24,130291,13929,15.6,0,158749.9,Contamination,0.1069068469809887,1.2184256779056113,1,1,0,3
BCH000707,Plant_D,India,Atorvastatin 20mg,2023-12-19,178689,31322,25.8,1,214988.78,Process deviation,0.17528779051872248,1.2031450173205962,1,1,0,3
BCH000708,Plant_E,Brazil,Atorvastatin 20mg,2023-12-24,141217,26056,19.2,0,185472.59,Temperature deviation,0.18451036348315006,1.3133871276121147,1,1,0,3
BCH000709,Plant_B,USA,Amoxicillin 500mg,2023-08-19,188839,3366,27.1,0,242641.94,,0.0178247078198889,1.284914345024068,0,0,0,0
BCH000710,Plant_F,France,Metformin 850mg,2023-07-18,42464,12597,27.1,0,281079.19,Temperature deviation,0.2966512810851545,6.619234881311228,1,1,0,3
BCH000711,Plant_E,Brazil,Atorvastatin 20mg,2023-09-15,208252,42725,15.1,7,258157.11,Equipment failure,0.20516009450089315,1.2396380827074889,1,1,1,5
BCH000712,Plant_C,Germany,Insulin Lispro,2023-11-26,73572,6977,16.5,0,437468.25,Contamination,0.09483227314739302,5.946124204860545,1,1,0,3
BCH000713,Plant_E,Brazil,Insulin Lispro,2023-08-16,50712,7188,29.4,0,60418.74,Process deviation,0.14174159962139138,1.191409133932797,1,1,0,3
BCH000714,Plant_D,India,Insulin Lispro,2023-12-04,108524,673,23.8,0,143822.69,,0.006201393240204932,1.3252616011204894,0,0,0,0
BCH000715,Plant_E,Brazil,Omeprazole 20mg,2023-07-18,120114,2136,12.6,1,161703.38,,0.01778310604925321,1.3462492298982633,0,0,0,0
BCH000716,Plant_E,Brazil,Insulin Glargine,2023-07-27,175351,11818,12.4,6,193966.19,,0.06739625094809838,1.1061595884825293,0,1,1,4
BCH000717,Plant_B,USA,Insulin Lispro,2023-10-20,234694,13298,12.7,0,273641.62,,0.056661013915992736,1.1659506421127084,0,1,0,2
BCH000718,Plant_B,USA,Omeprazole 20mg,2023-09-11,185545,53724,29.0,0,265612.19,Temperature deviation,0.28954701015926054,1.431524374141044,1,1,0,3
BCH000719,Plant_F,France,Amoxicillin 500mg,2023-07-07,195344,69948,26.6,3,1469715.46,Contamination,0.3580760095011877,7.523729728069457,1,1,1,5
BCH000720,Plant_C,Germany,Amoxicillin 500mg,2023-07-01,152618,20300,17.0,2,895740.03,Equipment failure,0.1330118334665636,5.869163729048998,1,1,0,3
BCH000721,Plant_F,France,Metformin 850mg,2023-10-22,78230,19313,17.8,3,502482.06,Equipment failure,0.24687460053687843,6.423137670970216,1,1,1,5
BCH000722,Plant_C,Germany,Aspirin 100mg,2023-10-31,113916,25867,24.5,5,701142.29,Process deviation,0.2270708241160153,6.15490615892412,1,1,1,5
BCH000723,Plant_B,USA,Aspirin 100mg,2023-12-24,160782,4788,20.5,1,225101.27,,0.029779452923834757,1.4000402408229777,0,0,0,0
BCH000724,Plant_B,USA,Paracetamol 500mg,2023-10-16,56710,884,12.0,0,67580.44,,0.01558807970375595,1.1916847116910598,0,0,0,0
BCH000725,Plant_D,India,Omeprazole 20mg,2023-12-09,195661,19963,27.1,0,276662.4,Process deviation,0.10202850849172804,1.4139884800752323,1,1,0,3
BCH000726,Plant_A,Mexico,Aspirin 100mg,2023-12-08,49137,1821,22.2,3,55083.94,,0.03705964955125465,1.1210277387711909,0,0,1,2
BCH000727,Plant_C,Germany,Insulin Glargine,2023-12-22,185033,15473,22.1,1,1094846.71,Contamination,0.0836229213167381,5.917034853242394,1,1,0,3
BCH000728,Plant_A,Mexico,Insulin Glargine,2023-09-08,169365,34344,25.5,0,225084.67,Contamination,0.20278097599858294,1.3289916452631891,1,1,0,3
BCH000729,Plant_D,India,Aspirin 100mg,2023-07-11,231616,11610,27.1,0,304306.4,,0.050126070737772865,1.3138401492124898,0,1,0,2
BCH000730,Plant_B,USA,Ibuprofen 400mg,2023-07-01,228087,38577,11.0,0,267475.92,Equipment failure,0.16913283089347486,1.1726925252206395,1,1,0,3
BCH000731,Plant_F,France,Atorvastatin 20mg,2023-12-11,151261,25885,10.5,4,1094401.38,Contamination,0.17112805019139105,7.235185408003384,1,1,1,5
BCH000732,Plant_C,Germany,Omeprazole 20mg,2023-09-23,160118,20242,14.1,8,1018979.0,Equipment failure,0.12641926579147877,6.36392535505065,1,1,1,5
BCH000733,Plant_B,USA,Insulin Glargine,2023-11-04,185535,3573,26.1,7,204737.8,,0.019257821974290566,1.103499609238149,0,0,1,2
BCH000734,Plant_E,Brazil,Paracetamol 500mg,2023-10-01,20183,2646,17.7,8,28422.8,Equipment failure,0.13110043105583907,1.4082544715849972,1,1,1,5
BCH000735,Plant_A,Mexico,Insulin Lispro,2023-08-12,46952,3750,17.4,0,51639.53,Contamination,0.07986880218095076,1.0998366416766059,1,1,0,3
BCH000736,Plant_A,Mexico,Losartan 50mg,2023-09-16,89372,4709,29.4,1,98647.02,,0.052689880499485295,1.1037799310746095,0,1,0,2
BCH000737,Plant_E,Brazil,Amoxicillin 500mg,2023-10-29,88868,16342,13.9,2,118862.37,Equipment failure,0.1838907143178647,1.3375159787550073,1,1,0,3
BCH000738,Plant_F,France,Metformin 850mg,2023-10-06,128352,16389,27.6,1,968532.25,Equipment failure,0.12768792071802543,7.545906958987784,1,1,0,3
BCH000739,Plant_C,Germany,Paracetamol 500mg,2023-11-02,68333,8444,17.3,3,432348.18,Temperature deviation,0.12357133449431461,6.327077400377562,1,1,1,5
BCH000740,Plant_E,Brazil,Atorvastatin 20mg,2023-09-03,227882,18090,28.0,0,254470.44,Process deviation,0.07938318954546651,1.1166763500408106,1,1,0,3
BCH000741,Plant_C,Germany,Amoxicillin 500mg,2023-08-03,171036,43230,24.6,1,1031028.75,Process deviation,0.25275380621623517,6.028138812881498,1,1,0,3
BCH000742,Plant_B,USA,Aspirin 100mg,2023-07-19,241188,41981,26.5,0,311520.22,Process deviation,0.17405924009486376,1.2916074597409488,1,1,0,3
BCH000743,Plant_B,USA,Atorvastatin 20mg,2023-12-22,111852,5821,21.1,0,134877.99,,0.05204198405035225,1.2058612273361227,0,1,0,2
BCH000744,Plant_F,France,Insulin Glargine,2023-08-12,236453,19200,15.8,2,1478178.81,Contamination,0.08120006935839258,6.251469890422198,1,1,0,3
BCH000745,Plant_D,India,Aspirin 100mg,2023-11-22,239148,47986,12.1,7,312376.3,Contamination,0.2006539883252212,1.3062049442186427,1,1,1,5
BCH000746,Plant_F,France,Losartan 50mg,2023-09-03,184186,16193,26.4,3,1330079.05,Process deviation,0.08791656260519258,7.221390605149143,1,1,1,5
BCH000747,Plant_C,Germany,Paracetamol 500mg,2023-07-24,72997,21263,29.1,1,471751.58,Process deviation,0.2912859432579421,6.462615997917723,1,1,0,3
BCH000748,Plant_C,Germany,Metformin 850mg,2023-09-25,59925,19479,18.9,0,378066.67,Contamination,0.32505632040050064,6.308997413433458,1,1,0,3
BCH000749,Plant_B,USA,Atorvastatin 20mg,2023-07-27,103855,10847,11.2,1,146253.04,Equipment failure,0.10444369553704684,1.4082426459968225,1,1,0,3
BCH000750,Plant_A,Mexico,Insulin Lispro,2023-07-29,198199,13246,14.8,1,267913.1,,0.06683182054399871,1.351737899787587,0,1,0,2
BCH000751,Plant_A,Mexico,Aspirin 100mg,2023-07-15,41463,2167,20.4,0,50072.27,,0.0522634638111087,1.2076374116682342,0,1,0,2
BCH000752,Plant_A,Mexico,Paracetamol 500mg,2023-07-25,184533,14601,28.0,0,242912.33,Temperature deviation,0.07912405911137846,1.3163625476202088,1,1,0,3
BCH000753,Plant_C,Germany,Aspirin 100mg,2023-07-22,39280,8899,12.1,2,252888.35,Temperature deviation,0.2265529531568228,6.438094450101834,1,1,0,3
BCH000754,Plant_C,Germany,Insulin Glargine,2023-09-14,38889,9680,22.2,0,237383.31,Equipment failure,0.2489135745326442,6.104124816786237,1,1,0,3
BCH000755,Plant_E,Brazil,Ibuprofen 400mg,2023-07-07,53005,1460,21.8,2,70271.99,,0.027544571266861616,1.32576153193095,0,0,0,0
BCH000756,Plant_C,Germany,Atorvastatin 20mg,2023-07-28,91203,5803,29.8,1,681574.84,,0.06362729296185432,7.4731625056193325,0,1,0,2
BCH000757,Plant_F,France,Insulin Lispro,2023-09-02,123790,10714,13.4,8,889929.19,Contamination,0.08654980208417482,7.189023265207205,1,1,1,5
BCH000758,Plant_D,India,Paracetamol 500mg,2023-09-13,93217,14314,17.5,0,121837.29,Equipment failure,0.15355568190351546,1.3070286535717732,1,1,0,3
BCH000759,Plant_C,Germany,Aspirin 100mg,2023-11-01,52982,5607,27.2,6,328002.21,Equipment failure,0.10582839454909214,6.190823487222076,1,1,1,5
BCH000760,Plant_A,Mexico,Insulin Glargine,2023-07-14,92535,3937,23.9,5,121030.63,,0.04254606365159129,1.307944345382828,0,0,1,2
BCH000761,Plant_F,France,Paracetamol 500mg,2023-07-04,48805,5549,22.4,3,307877.12,Contamination,0.1136973670730458,6.308311033705563,1,1,1,5
BCH000762,Plant_B,USA,Insulin Glargine,2023-08-24,118000,3028,26.0,5,138893.88,,0.025661016949152543,1.177066779661017,0,0,1,2
BCH000763,Plant_C,Germany,Aspirin 100mg,2023-07-08,87934,21925,19.1,7,671449.78,Contamination,0.2493347283189665,7.635838014874793,1,1,1,5
BCH000764,Plant_F,France,Insulin Lispro,2023-10-10,60004,6908,9.9,3,395289.28,Contamination,0.11512565828944737,6.587715485634291,1,1,1,5
BCH000765,Plant_B,USA,Losartan 50mg,2023-07-22,171116,10619,26.1,0,245555.51,,0.062057317842866826,1.435023668154936,0,1,0,2
BCH000766,Plant_E,Brazil,Amoxicillin 500mg,2023-12-27,84833,6830,17.8,0,117363.09,Process deviation,0.0805111218511664,1.38346032793842,1,1,0,3
BCH000767,Plant_A,Mexico,Ibuprofen 400mg,2023-11-30,74805,3017,16.0,1,82693.25,,0.04033152864113362,1.1054508388476707,0,0,0,0
BCH000768,Plant_B,USA,Aspirin 100mg,2023-10-29,214983,24093,21.1,0,293817.41,Contamination,0.11206932641185582,1.3667006693552513,1,1,0,3
BCH000769,Plant_D,India,Metformin 850mg,2023-11-13,176876,10985,10.1,0,200215.2,,0.0621056559397544,1.131952328184717,0,1,0,2
BCH000770,Plant_B,USA,Omeprazole 20mg,2023-07-19,187463,3983,19.1,2,224056.87,,0.021246859380251035,1.1952058272832506,0,0,0,0
BCH000771,Plant_B,USA,Insulin Glargine,2023-07-16,108437,12359,8.4,0,117448.42,Process deviation,0.11397401256028847,1.0831028154596678,1,1,0,3
BCH000772,Plant_D,India,Losartan 50mg,2023-12-17,245282,29121,17.7,0,328311.07,Contamination,0.11872457008667575,1.3385045376342333,1,1,0,3
BCH000773,Plant_E,Brazil,Insulin Lispro,2023-07-10,240056,32439,26.3,0,313534.97,Contamination,0.1351309694404639,1.3060909537774519,1,1,0,3
BCH000774,Plant_B,USA,Losartan 50mg,2023-11-25,25230,515,12.5,0,31679.9,,0.02041220768925882,1.255644074514467,0,0,0,0
BCH000775,Plant_B,USA,Amoxicillin 500mg,2023-09-24,146444,15163,23.8,3,181943.03,Equipment failure,0.10354128540602552,1.2424068585944115,1,1,1,5
BCH000776,Plant_B,USA,Amoxicillin 500mg,2023-08-04,76651,5127,15.4,0,108027.56,,0.06688758137532452,1.4093431266389218,0,1,0,2
BCH000777,Plant_C,Germany,Insulin Lispro,2023-10-15,231323,21813,10.2,0,1522764.93,Contamination,0.0942967193059056,6.582851380969466,1,1,0,3
BCH000778,Plant_B,USA,Omeprazole 20mg,2023-10-30,205457,17372,28.4,0,251947.73,Temperature deviation,0.08455297215475745,1.2262796108188088,1,1,0,3
BCH000779,Plant_E,Brazil,Aspirin 100mg,2023-12-13,100071,5632,14.3,8,132084.38,,0.056280041170768756,1.3199066662669505,0,1,1,4
BCH000780,Plant_F,France,Amoxicillin 500mg,2023-12-02,36196,11472,21.5,3,259278.05,Contamination,0.31694109846391866,7.163168582163775,1,1,1,5
BCH000781,Plant_D,India,Losartan 50mg,2023-11-06,129251,4393,17.0,0,152679.35,,0.033988131619871416,1.181262427370001,0,0,0,0
BCH000782,Plant_E,Brazil,Ibuprofen 400mg,2023-12-23,84854,13316,26.2,0,112422.24,Equipment failure,0.15692837108445093,1.3248902821316615,1,1,0,3
BCH000783,Plant_A,Mexico,Paracetamol 500mg,2023-11-10,199764,16896,14.8,0,260515.61,Process deviation,0.08457980416891933,1.3041169079513826,1,1,0,3
BCH000784,Plant_C,Germany,Atorvastatin 20mg,2023-07-11,212502,21585,25.0,6,1411566.27,Contamination,0.10157551458339216,6.6426022813902925,1,1,1,5
BCH000785,Plant_B,USA,Amoxicillin 500mg,2023-07-03,163851,16952,14.4,3,227105.32,Process deviation,0.1034598507180304,1.3860478117313901,1,1,1,5
BCH000786,Plant_E,Brazil,Insulin Lispro,2023-10-29,195804,13963,9.0,0,279164.04,Contamination,0.07131110702539274,1.4257320585892013,1,1,0,3
BCH000787,Plant_E,Brazil,Insulin Lispro,2023-10-20,84547,13324,8.3,2,116349.92,Process deviation,0.15759281819579643,1.3761566939098961,1,1,0,3
BCH000788,Plant_B,USA,Omeprazole 20mg,2023-11-28,143608,9305,24.8,2,181112.57,,0.06479444042114646,1.2611593365272131,0,1,0,2
BCH000789,Plant_F,France,Insulin Lispro,2023-08-08,165475,49296,29.2,1,1018754.71,Contamination,0.2979060281009216,6.156547575162411,1,1,0,3
BCH000790,Plant_A,Mexico,Insulin Lispro,2023-09-04,192947,7845,29.5,3,265189.43,,0.04065883377300502,1.3744159276899874,0,0,1,2
BCH000791,Plant_E,Brazil,Aspirin 100mg,2023-09-11,209120,12101,26.8,0,290087.61,,0.05786629686304514,1.3871825267788829,0,1,0,2
BCH000792,Plant_A,Mexico,Metformin 850mg,2023-07-26,218341,52457,10.2,0,292402.02,Temperature deviation,0.2402526323503144,1.3391988678260154,1,1,0,3
BCH000793,Plant_E,Brazil,Amoxicillin 500mg,2023-07-25,39062,1754,23.7,1,45501.2,,0.044902974758076905,1.1648456300240642,0,0,0,0
BCH000794,Plant_F,France,Ibuprofen 400mg,2023-10-27,141262,22963,24.7,0,1019301.16,Equipment failure,0.1625561014285512,7.215678384845181,1,1,0,3
BCH000795,Plant_C,Germany,Aspirin 100mg,2023-09-09,66553,9490,19.8,1,512660.72,Contamination,0.14259312127176837,7.703044490856911,1,1,0,3
BCH000796,Plant_B,USA,Insulin Glargine,2023-11-03,199401,15955,26.3,0,276139.0,Temperature deviation,0.08001464385835577,1.3848426035977754,1,1,0,3
BCH000797,Plant_F,France,Aspirin 100mg,2023-10-05,129722,43676,18.7,0,959710.91,Temperature deviation,0.3366892277331524,7.398212408072648,1,1,0,3
BCH000798,Plant_D,India,Aspirin 100mg,2023-11-18,41364,358,18.1,0,47187.61,,0.008654868968184895,1.1407893337201431,0,0,0,0
BCH000799,Plant_F,France,Aspirin 100mg,2023-12-07,148969,20518,17.8,1,975045.29,Temperature deviation,0.1377333539192718,6.545289892527975,1,1,0,3
